tiempo;valor;maker;bp;dx;sq;ma
30.21;1.674804688;0;0.042886559;-0.447205961;0.199993171;67.7338834
30.23;1.674804688;0;0.01649817;-2.106484387;4.437276472;40.45188788
30.235;1.674804688;0;0.005965749;-1.983361528;3.933722952;30.52377699
30.255;1.674804688;0;-0.024030481;-0.661937298;0.438160986;19.94830548
30.37;1.674804688;0;0.034596416;-2.10993948;4.451844609;2.00097763
31.325;1.674804688;0;0.028254904;-0.868840173;0.754883246;46.88868015
31.335;1.674804688;0;0.017282833;-1.587364271;2.51972533;35.77351722
31.345;1.674804688;0;0.001114162;-1.532958657;2.349962244;20.16535909
32.445;1.674804688;0;-0.015056189;-1.556940959;2.424065151;16.74705962
34.55;1.674804688;1;0.020771771;-1.14642102;1.314281156;41.06848911
34.555;1.674804688;0;0.015039666;-1.261582465;1.591590316;32.78505485
34.56;1.674804688;0;0.008731754;-1.219910758;1.488182257;24.04591539
36.65;1.674804688;0;-0.004197461;-1.53612124;2.359668465;20.79490528
37.72;1.674804688;0;-0.015589555;-1.277306497;1.631511889;13.25096879
37.73;1.674804688;0;-0.026002219;-0.350807373;0.123065813;12.34916817
38.755;1.674804688;1;-0.01438261;0.14321382;0.020510198;13.90361064
39.82;1.674804688;0;-0.005903687;1.086293861;1.180034352;1.052129214
40.425;1.674804688;0;0.011761519;-3.818673338;14.58226607;6.504987029
40.69;1.674804688;0;0.019838079;-1.329871834;1.768559094;44.04160638
41.73;1.674804688;0;-0.012194902;0.173359991;0.030053687;1.625721821
42.14;1.674804688;0;0.06830336;1.340126315;1.79593854;2.024462016
42.155;1.674804688;0;0.072687001;-1.772995815;3.143514161;2.123948832
42.625;1.674804688;0;-0.015701881;-1.149823152;1.32209328;11.5218424
42.63;1.674804688;0;-0.021450997;-0.715172948;0.511472346;10.30339893
44.38;1.674804688;0;0.180338677;10.04237639;100.8493236;34.90149624
46.685;1.674804688;0;0.034355032;-1.502571588;2.257721377;1.223460056
47.555;1.674804688;0;-0.013656686;-1.014735405;1.029687943;14.31090907
47.57;1.674804688;0;-0.022680789;0.123857695;0.015340729;11.60803489
48.525;1.674804688;0;0.008284327;-1.967057917;3.869316847;34.8388831
48.54;1.674804688;0;-0.017874849;-0.976260922;0.953085389;16.45771194
49.35;1.674804688;0;0.013588359;-14.19616901;201.5312144;58.06326695
50.165;1.674804688;0;0.01952388;-4.693857786;22.03230091;7.033009328
51.42;1.674804688;0;-0.026958551;-0.258105779;0.066618593;10.42891647
51.985;1.674804688;0;0.073234237;4.031709965;16.25468525;4.800921791
52.325;1.674804688;0;-0.022873704;-0.306434135;0.093901879;13.25224342
52.33;1.674804688;0;-0.024405874;-0.052793362;0.002787139;13.03358603
52.44;1.674804688;0;0.016912692;-2.245175741;5.04081411;1.32518691
52.985;1.674804688;0;0.034310666;-4.665861804;21.77026637;6.724742539
53.27;1.674804688;0;0.008010286;-1.738930572;3.023879534;29.28889309
53.285;1.674804688;0;-0.016933422;-1.205347281;1.452862069;15.76198741
53.305;1.674804688;0;-0.029225033;0.260323209;0.067768173;10.8718797
54.24;1.674804688;0;-0.014082196;-0.786394525;0.618416349;12.85816376
55.17;1.674804688;0;0.023384972;-0.364468049;0.132836959;84.90176958
56.32;1.674804688;0;0.032379712;-2.527770271;6.389622543;1.727040886
56.97;1.674804688;0;0.145299569;12.09632271;146.3210232;35.83450279
57.15;1.674804688;0;0.012129592;-2.12930016;4.533919171;34.51507544
57.165;1.674804688;0;-0.016662836;-1.157062178;1.338792883;14.54633039
58.195;1.674804688;0;0.010522899;-1.727741539;2.985090825;31.58983792
58.47;1.674804688;0;0.016469064;0.141560058;0.02003925;1.162013548
58.475;1.674804688;0;0.017176864;0.089262169;0.007967735;1.095950115
58.485;1.674804688;0;0.01765431;-0.104932894;0.011010912;0.848725556
59.085;1.674804688;0;0.037712111;1.270701725;1.614682873;70.08653521
60.25;1.674804688;0;0.031925749;1.702390342;2.898132877;1.775237984
60.835;1.674804688;0;0.099788623;0.197627306;0.039056552;4.108038423
60.85;1.674804688;0;0.079203735;-3.892961109;15.1551462;4.95615981
61.29;1.674804688;0;0.005603258;-1.852234795;3.430773735;1.056720236
62.14;1.674804688;0;-0.033937987;0.144732042;0.020947364;12.8897639
63.035;1.674804688;0;0.02201561;-0.692815331;0.479993083;46.02213962
63.33;1.674804688;0;0.024478046;-0.330295643;0.109095212;1.383748657
63.41;1.674804688;0;-0.012803746;0.143866707;0.020697629;0.3500641
63.425;1.674804688;1;-0.010952713;0.082486973;0.006804101;0.28349764
63.45;1.674804688;1;-0.007668281;0.314903983;0.099164519;0.216863869
63.47;1.674804688;0;0.000830205;0.516407159;0.266676354;0.227912239
63.505;1.674804688;0;0.010130313;-0.061664757;0.003802542;0.133969172
63.55;1.674804688;0;0.017866039;-0.040426947;0.001634338;0.072063339
63.65;1.674804688;0;-0.050012472;1.590276361;2.528978905;0.518261197
64.05;1.674804688;0;-0.026391019;0.51922686;0.269596533;4.065333026
64.055;1.674804688;0;-0.023794885;0.622035615;0.386928306;2.492158242
64.665;1.674804688;1;0.094744162;2.496962392;6.234821189;4.822357917
64.68;1.674804688;0;0.104655235;-2.899170459;8.405189349;5.146886507
65.1;1.674804688;0;0.034096845;-0.546201828;0.298336437;0.304704005
65.62;1.674804688;0;0.086470944;3.00664213;9.039896901;4.350105641
65.79;1.674804688;0;0.006543803;-14.68003964;215.5035639;60.19227243
65.955;1.674804688;0;-0.013631128;-0.659433511;0.434852555;12.29697174
66.93;1.674804688;0;-0.034568515;0.214000311;0.045796133;18.12563043
67.96;1.674804688;0;-0.012157659;0.31302353;0.09798373;0.80944024
68.01;1.674804688;0;0.040598194;-0.215488208;0.046435168;0.724505365
68.785;1.674804688;0;0.022940434;-0.569520851;0.324354;62.39396624
68.95;1.674804688;0;-0.000859201;-3.08686332;9.528725156;2.350528473
69.765;1.674804688;0;-0.017456836;0.015683012;0.000245957;11.73230734
70.295;1.674804688;0;0.107700351;-2.592701413;6.722100619;5.114883294
70.3;1.674804688;0;0.094736844;-4.044618137;16.35893587;5.653337001
70.645;1.674804688;0;-0.012074142;0.318120813;0.101200852;2.603500355
70.68;1.674804688;0;0.002197216;1.096021713;1.201263595;0.87761493
71.165;1.674804688;0;0.025238397;4.30661528;18.54693517;2.454452506
73.305;1.674804688;0;0.05457372;-1.069582758;1.144007276;77.32420324
73.38;1.674804688;0;0.013195307;-1.409359266;1.98629354;36.52483598
74.095;1.674804688;0;0.057259557;3.65217897;13.33841123;2.901522897
74.135;1.674804688;0;0.028333273;-4.385014109;19.22834874;5.433642941
74.57;1.674804688;0;-0.013772965;-1.294759602;1.676402427;1.965312735
76.365;1.674804688;0;-0.027106844;-0.321345449;0.103262898;113.9245137
76.47;1.674804688;0;0.103804073;7.768047165;60.34255675;24.30516828
77.02;1.674804688;0;0.05731589;-5.288343291;27.96657476;29.67016369
77.34;1.674804688;0;-0.027977941;5.011154896;25.11167339;35.61650905
77.47;1.674804688;0;0.000906376;-5.249137688;27.55344647;12.53282986
77.56;1.674804688;0;0.106039638;-2.468914478;6.095538698;13.86958636
77.805;1.674804688;1;0.008570423;-0.379024496;0.143659569;13.11231731
78.44;1.674804688;0;-0.033197656;1.514847091;2.29476171;2.585780656
78.555;1.674804688;0;-0.025593206;-0.311753965;0.097190535;1.25672334
78.595;1.674804688;1;0.016683955;0.049125815;0.002413346;1.093863715
78.745;1.674804688;0;-0.042041013;-1.612264995;2.599398414;1.385606014
78.755;1.674804688;1;-0.0525898;0.911445874;0.830733582;1.369908547
78.76;1.674804688;0;-0.048032571;2.422238344;5.867238597;1.513026501
79;1.674804688;1;-0.114554301;9.470779384;89.69566214;67.43982207
79.19;1.674804688;0;0.015976357;-0.754344765;0.569036025;2.235040379
79.195;1.674804688;0;0.012204633;-1.057757486;1.118850899;2.074773552
79.635;1.674804688;0;0.09076373;-3.251251997;10.57063955;6.072727351
79.64;1.674804688;0;0.07450747;-4.139413854;17.13474706;6.339731474
79.785;1.674804688;1;0.0548431;-15.31749018;234.6255055;55.31638906
80.665;1.674804688;0;0.027249349;-1.939563558;3.761906794;71.43584695
80.86;1.674804688;0;0.004136095;-2.486919469;6.184768446;1.478745019
81.755;1.674804688;0;0.049082564;-1.095284683;1.199648537;4.902188353
82.26;1.674804688;0;0.017792733;-2.058823714;4.238755086;95.81485514
82.475;1.674804688;0;-0.01373596;-2.20368204;4.856214531;2.018294994
83.21;1.674804688;0;0.055299001;-0.51650835;0.266780876;93.99128472
84.065;1.674804688;0;0.001801124;-3.175230001;10.08208556;6.757177152
84.195;1.674804688;0;0.028239437;-16.34673225;267.2156552;67.16772359
84.325;1.674804688;0;0.036905916;-0.552636472;0.30540707;53.30263266
84.36;1.674804688;0;-0.016483217;-1.168876452;1.366272161;13.84823134
85.325;1.674804688;0;-0.012837164;-0.492103345;0.242165702;9.626604078
85.99;1.674804688;0;0.024909161;-4.208687046;17.71304665;7.472086542
86.995;1.674804688;0;0.008950409;-3.546412834;12.57704399;7.400341281
87.935;1.674804688;0;0.054364474;5.749591825;33.05780615;5.193976544
89.805;1.674804688;0;-0.00978968;-0.60717083;0.368656417;0.123882635
89.855;1.674804688;0;-0.026683373;-1.121030939;1.256710366;0.198231347
90.185;1.674804688;0;0.023811906;1.137070889;1.292930206;62.63192443
90.205;1.674804688;0;0.037536595;-0.661102915;0.437057064;51.99042923
90.21;1.674804688;0;0.034231081;-1.259979621;1.587548646;50.80394985
91.81;1.674804688;0;0.01384396;-3.971909103;15.77606192;8.449571798
92.115;1.674804688;0;-0.026385205;0.175831437;0.030916694;13.22866856
92.79;1.674804688;0;0.065330065;3.399102058;11.5538948;3.281437604
93.085;1.674804688;0;0.03643911;0.111026089;0.012326792;51.85494653
93.1;1.674804688;0;0.026168717;-1.966957849;3.86892318;45.88497136
94.2;1.674804688;0;0.022712704;-1.09626108;1.201788356;41.43760957
94.91;1.674804688;0;0.06694796;4.896855811;23.97919684;4.945338678
94.915;1.674804688;0;0.091432239;3.633797565;13.20448475;5.3782943
95.05;1.674804688;0;0.18757064;12.2079609;149.0343092;50.64429223
96.345;1.674804688;0;0.01044914;-1.242778974;1.544499578;30.48396214
97.46;1.674804688;0;0.029551505;1.3912967;1.935706507;54.96349753
98.295;1.674804688;0;0.063640108;3.786079194;14.33439567;3.514763162
99.41;1.674804688;1;0.067749891;3.734185675;13.94414265;4.028293908
99.545;1.674804688;0;0.146843654;13.53762596;183.2673167;40.86787974
99.755;1.674804688;1;-0.028076813;-0.021920237;0.000480497;16.0463538
100.835;1.674804688;0;-0.021729953;-0.861181176;0.741633018;16.39242052
100.845;1.674804688;0;-0.028031075;-0.02046187;0.000418688;15.68738386
100.855;1.674804688;0;-0.026959238;0.357921122;0.12810753;10.22748192
102.66;1.674804688;0;0.018138731;-3.569698147;12.74274486;5.144709226
102.755;1.674804688;0;0.180940842;11.05961553;122.3150957;38.47203584
103.665;1.674804688;0;0.061912611;3.503959816;12.27773439;3.418068476
104;1.674804688;1;-0.019258713;-1.322617653;1.749317455;14.85357615
104.955;1.674804688;0;0.021621356;-1.038708399;1.078915137;44.08055553
105.68;1.674804688;0;0.026662084;-4.183835774;17.50448178;7.017145642
106.98;1.674804688;0;-0.012816857;-1.375168292;1.891087832;15.84255164
107.005;1.674804688;0;-0.029401795;0.216178392;0.046733097;9.9332803
